year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute,tailnum
2013,11,25,1544.0,1553,-9.0,1709.0,1725,-16.0,UA,635,EWR,ORD,124.0,719,15,53,N823UA
2013,11,25,656.0,700,-4.0,951.0,1015,-24.0,B6,23,JFK,LAX,330.0,2475,7,0,N827JB
2013,11,25,2016.0,2019,-3.0,2342.0,2355,-13.0,B6,915,JFK,SFO,359.0,2586,20,19,N827JB
2013,11,25,1155.0,1200,-5.0,1406.0,1336,30.0,UA,693,LGA,ORD,128.0,733,12,0,N827UA
2013,11,25,1537.0,1540,-3.0,1705.0,1715,-10.0,UA,540,EWR,CLE,73.0,404,15,40,N828UA
2013,11,25,633.0,637,-4.0,944.0,929,15.0,UA,478,EWR,MCO,133.0,937,6,37,N830UA
2013,11,25,1719.0,1645,34.0,1915.0,1815,60.0,WN,1104,LGA,MDW,160.0,725,16,45,N8328A
2013,11,25,1943.0,1930,13.0,2101.0,2047,14.0,EV,5714,JFK,IAD,45.0,228,19,30,N832AS
2013,11,25,956.0,959,-3.0,1112.0,1116,-4.0,EV,5765,JFK,IAD,44.0,228,9,59,N833AS
2013,11,25,1624.0,1625,-1.0,1825.0,1822,3.0,9E,2943,JFK,RDU,70.0,427,16,25,N834AY
2013,11,25,1729.0,1730,-1.0,2035.0,2046,-11.0,B6,359,JFK,BUR,348.0,2465,17,30,N834JB
2013,11,25,1154.0,1155,-1.0,1405.0,1425,-20.0,UA,720,EWR,DEN,235.0,1605,11,55,N834UA
2013,11,25,900.0,905,-5.0,1146.0,1225,-39.0,VX,161,EWR,LAX,322.0,2454,9,5,N835VA
2013,11,25,1730.0,1729,1.0,2059.0,2115,-16.0,VX,193,EWR,SFO,359.0,2565,17,29,N836VA
2013,11,25,749.0,759,-10.0,1043.0,1102,-19.0,UA,450,EWR,DFW,212.0,1372,7,59,N837UA
2013,11,25,1654.0,1704,-10.0,2006.0,2006,0.0,UA,237,EWR,DFW,218.0,1372,17,4,N837UA
2013,11,25,948.0,945,3.0,1219.0,1235,-16.0,VX,251,JFK,LAS,307.0,2248,9,45,N837VA
2013,11,25,555.0,600,-5.0,713.0,737,-24.0,UA,654,EWR,ORD,115.0,719,6,0,N838UA
2013,11,25,717.0,730,-13.0,1022.0,1105,-43.0,VX,183,EWR,SFO,344.0,2565,7,30,N838VA
2013,11,25,558.0,600,-2.0,923.0,931,-8.0,UA,471,EWR,SFO,343.0,2565,6,0,N843UA
2013,11,25,1851.0,1809,42.0,2139.0,2133,6.0,UA,455,EWR,LAX,328.0,2454,18,9,N844UA
2013,11,25,2015.0,2025,-10.0,2314.0,2335,-21.0,UA,288,EWR,MIA,155.0,1085,20,25,N845UA
2013,11,25,723.0,730,-7.0,1034.0,1110,-36.0,VX,11,JFK,SFO,350.0,2586,7,30,N845VA
2013,11,25,1041.0,1050,-9.0,1221.0,1225,-4.0,UA,775,EWR,ORD,123.0,719,10,50,N846UA
2013,11,25,1757.0,1800,-3.0,2101.0,2101,0.0,UA,360,EWR,PBI,157.0,1023,18,0,N847UA
2013,11,25,700.0,700,0.0,1001.0,1025,-24.0,VX,399,JFK,LAX,335.0,2475,7,0,N847VA
2013,11,25,1526.0,1530,-4.0,1658.0,1720,-22.0,UA,714,LGA,CLE,71.0,419,15,30,N850UA
2013,11,25,624.0,630,-6.0,919.0,923,-4.0,UA,210,EWR,TPA,145.0,997,6,30,N853UA
2013,11,25,1402.0,1405,-3.0,1655.0,1712,-17.0,UA,380,EWR,SAN,334.0,2425,14,5,N853UA
2013,11,25,701.0,700,1.0,827.0,836,-9.0,UA,331,LGA,ORD,123.0,733,7,0,N854UA
2013,11,25,1659.0,1655,4.0,2055.0,2025,30.0,VX,413,JFK,LAX,351.0,2475,16,55,N855VA
2013,11,25,812.0,830,-18.0,916.0,1001,-45.0,9E,3579,LGA,IAD,42.0,229,8,30,N8577D
2013,11,25,1525.0,1520,5.0,1708.0,1701,7.0,9E,2958,JFK,ROC,51.0,264,15,20,N8577D
2013,11,25,625.0,625,0.0,744.0,750,-6.0,WN,1360,LGA,MDW,116.0,725,6,25,N8613K
2013,11,25,1444.0,1450,-6.0,1600.0,1624,-24.0,9E,2936,JFK,IAD,50.0,228,14,50,N8696C
2013,11,25,1905.0,1909,-4.0,2039.0,2050,-11.0,9E,2937,JFK,IAD,45.0,228,19,9,N8696C
2013,11,25,1453.0,1449,4.0,1808.0,1805,3.0,UA,1259,LGA,IAH,221.0,1416,14,49,N87512
2013,11,25,553.0,600,-7.0,657.0,719,-22.0,EV,5747,LGA,IAD,42.0,229,6,0,N877AS
2013,11,25,1427.0,1428,-1.0,1538.0,1545,-7.0,EV,5712,JFK,IAD,45.0,228,14,28,N877AS
2013,11,25,1923.0,1930,-7.0,2025.0,2049,-24.0,9E,3720,LGA,SYR,39.0,198,19,30,N8914A
2013,11,25,917.0,924,-7.0,1158.0,1205,-7.0,9E,4065,LGA,SDF,110.0,659,9,24,N8932C
2013,11,25,2030.0,2040,-10.0,2239.0,2302,-23.0,9E,4033,LGA,TYS,107.0,647,20,40,N8933B
2013,11,25,953.0,958,-5.0,1213.0,1215,-2.0,9E,4060,LGA,DAY,97.0,549,9,58,N8936A
2013,11,25,944.0,950,-6.0,1115.0,1123,-8.0,FL,160,LGA,CAK,66.0,397,9,50,N894AT
2013,11,25,1307.0,1315,-8.0,1505.0,1523,-18.0,9E,3795,EWR,CVG,101.0,569,13,15,N8960A
2013,11,25,821.0,835,-14.0,1031.0,1053,-22.0,9E,2941,JFK,CHS,96.0,636,8,35,N8965E
2013,11,25,1448.0,1450,-2.0,1605.0,1611,-6.0,9E,2942,JFK,PHL,28.0,94,14,50,N8965E
2013,11,25,1952.0,2000,-8.0,2120.0,2117,3.0,9E,2950,JFK,BWI,41.0,184,20,0,N8965E
2013,11,25,1651.0,1700,-9.0,1857.0,1913,-16.0,9E,3932,EWR,CVG,103.0,569,17,0,N8971A
2013,11,25,1536.0,1450,46.0,1751.0,1712,39.0,9E,2903,JFK,CLT,86.0,541,14,50,N902XJ
2013,11,25,1610.0,1620,-10.0,1815.0,1835,-20.0,DL,1619,LGA,MSP,163.0,1020,16,20,N904DE
2013,11,25,1007.0,1000,7.0,1255.0,1245,10.0,DL,1847,LGA,ATL,122.0,762,10,0,N904DL
2013,11,25,1158.0,1200,-2.0,1304.0,1314,-10.0,9E,2902,JFK,BOS,35.0,187,12,0,N904XJ
2013,11,25,1600.0,1600,0.0,1758.0,1826,-28.0,9E,2922,JFK,MSP,156.0,1029,16,0,N904XJ
2013,11,25,1159.0,1200,-1.0,1428.0,1500,-32.0,DL,1685,LGA,MCO,133.0,950,12,0,N905DE
2013,11,25,1921.0,1930,-9.0,2229.0,2230,-1.0,DL,1485,LGA,MCO,139.0,950,19,30,N905DE
2013,11,25,824.0,800,24.0,1040.0,1016,24.0,9E,2921,JFK,MSP,166.0,1029,8,0,N905XJ
2013,11,25,1926.0,1935,-9.0,2138.0,2203,-25.0,FL,1346,LGA,ATL,113.0,762,19,35,N906AT
2013,11,25,1622.0,1625,-3.0,1751.0,1754,-3.0,9E,2904,JFK,BOS,44.0,187,16,25,N907XJ
2013,11,25,755.0,807,-12.0,1102.0,1112,-10.0,DL,1271,JFK,FLL,149.0,1069,8,7,N908DL
2013,11,25,1822.0,1830,-8.0,2140.0,2149,-9.0,DL,413,JFK,MIA,161.0,1089,18,30,N908DL
2013,11,25,1359.0,1355,4.0,1516.0,1525,-9.0,WN,3,LGA,MDW,119.0,725,13,55,N908WN
2013,11,25,1031.0,809,142.0,1351.0,1135,136.0,9E,3489,LGA,RSW,169.0,1080,8,9,N908XJ
2013,11,25,1852.0,1900,-8.0,2056.0,2124,-28.0,9E,3445,LGA,DSM,160.0,1031,19,0,N908XJ
2013,11,25,1252.0,1300,-8.0,1516.0,1526,-10.0,DL,2043,JFK,ATL,118.0,760,13,0,N909DE
2013,11,25,1437.0,1440,-3.0,1543.0,1559,-16.0,EV,5713,LGA,IAD,48.0,229,14,40,N909EV
2013,11,25,1923.0,1930,-7.0,2028.0,2049,-21.0,EV,5769,LGA,IAD,46.0,229,19,30,N909EV
2013,11,25,1925.0,1930,-5.0,2208.0,2208,0.0,9E,3521,LGA,MCI,181.0,1107,19,30,N909XJ
2013,11,25,1624.0,1550,34.0,1939.0,1910,29.0,DL,2280,JFK,FLL,161.0,1069,15,50,N911DL
2013,11,25,653.0,700,-7.0,922.0,936,-14.0,DL,1547,LGA,ATL,117.0,762,7,0,N912DL
2013,11,25,1204.0,1205,-1.0,1430.0,1452,-22.0,9E,3508,LGA,JAX,123.0,833,12,5,N912XJ
2013,11,25,1821.0,1815,6.0,2142.0,2127,15.0,9E,2915,JFK,DFW,227.0,1391,18,15,N912XJ
2013,11,25,1353.0,1359,-6.0,1624.0,1632,-8.0,DL,2247,LGA,ATL,117.0,762,13,59,N913DE
2013,11,25,1800.0,1800,0.0,2038.0,2039,-1.0,DL,2147,LGA,ATL,130.0,762,18,0,N914DE
2013,11,25,1930.0,1920,10.0,2113.0,2111,2.0,9E,2931,JFK,PIT,68.0,340,19,20,N914XJ
2013,11,25,1829.0,1834,-5.0,2051.0,2100,-9.0,9E,2923,JFK,MSP,163.0,1029,18,34,N915XJ
2013,11,25,637.0,645,-8.0,753.0,820,-27.0,9E,3496,LGA,PIT,60.0,335,6,45,N917XJ
2013,11,25,1807.0,1810,-3.0,2016.0,2021,-5.0,DL,2019,LGA,MSP,158.0,1020,18,10,N918DE
2013,11,25,1822.0,1830,-8.0,2019.0,2047,-28.0,DL,415,JFK,DTW,86.0,509,18,30,N920DE
2013,11,25,1454.0,1459,-5.0,1723.0,1738,-15.0,DL,2347,LGA,ATL,117.0,762,14,59,N920DL
2013,11,25,2058.0,2050,8.0,2204.0,2212,-8.0,DL,985,JFK,BOS,34.0,187,20,50,N920DL
2013,11,25,753.0,759,-6.0,1018.0,1032,-14.0,DL,2047,LGA,ATL,116.0,762,7,59,N921DL
2013,11,25,1612.0,1600,12.0,1834.0,1824,10.0,9E,2917,JFK,DTW,96.0,509,16,0,N921XJ
2013,11,25,825.0,830,-5.0,1021.0,1041,-20.0,9E,3385,EWR,MSP,160.0,1008,8,30,N922XJ
2013,11,25,957.0,905,52.0,1238.0,1133,65.0,FL,275,LGA,ATL,121.0,762,9,5,N923AT
2013,11,25,2153.0,2159,-6.0,2252.0,2307,-15.0,9E,3525,LGA,SYR,37.0,198,21,59,N924XJ
2013,11,25,1236.0,1244,-8.0,1421.0,1446,-25.0,9E,3342,EWR,DTW,89.0,488,12,44,N925XJ
2013,11,25,1145.0,1148,-3.0,1332.0,1404,-32.0,YV,2885,LGA,CLT,85.0,544,11,48,N933LR
2013,11,25,1847.0,1830,17.0,2021.0,2015,6.0,9E,2908,JFK,BUF,59.0,301,18,30,N933XJ
2013,11,25,1549.0,1550,-1.0,1744.0,1745,-1.0,9E,2927,JFK,ORD,141.0,740,15,50,N934XJ
2013,11,25,737.0,735,2.0,925.0,949,-24.0,9E,2916,JFK,DTW,89.0,509,7,35,N936XJ
2013,11,25,1842.0,1845,-3.0,2015.0,2022,-7.0,9E,3513,LGA,MKE,126.0,738,18,45,N936XJ
2013,11,25,1840.0,1845,-5.0,2125.0,2152,-27.0,DL,2391,JFK,TPA,144.0,1005,18,45,N942DL
2013,11,25,753.0,755,-2.0,914.0,925,-11.0,WN,398,EWR,MDW,117.0,711,7,55,N942WN
2013,11,25,1608.0,1610,-2.0,1758.0,1820,-22.0,DL,2231,LGA,DTW,86.0,502,16,10,N944DL
2013,11,25,951.0,1000,-9.0,1104.0,1113,-9.0,US,2142,LGA,BOS,38.0,184,10,0,N946UW
2013,11,25,1351.0,1400,-9.0,1452.0,1507,-15.0,US,2150,LGA,BOS,40.0,184,14,0,N946UW
2013,11,25,1754.0,1800,-6.0,1853.0,1919,-26.0,US,2158,LGA,BOS,41.0,184,18,0,N946UW
2013,11,25,654.0,700,-6.0,747.0,808,-21.0,US,2136,LGA,BOS,37.0,184,7,0,N951UW
2013,11,25,1052.0,1100,-8.0,1201.0,1210,-9.0,US,2144,LGA,BOS,41.0,184,11,0,N951UW
2013,11,25,1453.0,1500,-7.0,1559.0,1611,-12.0,US,2152,LGA,BOS,41.0,184,15,0,N951UW
2013,11,25,1852.0,1900,-8.0,1955.0,2014,-19.0,US,2160,LGA,BOS,46.0,184,19,0,N951UW
2013,11,25,1140.0,1130,10.0,1335.0,1344,-9.0,DL,2219,LGA,MSP,158.0,1020,11,30,N953DL
2013,11,25,1529.0,1535,-6.0,1713.0,1656,17.0,US,1775,LGA,PHL,46.0,96,15,35,N956UW
2013,11,25,852.0,900,-8.0,958.0,1016,-18.0,US,2140,LGA,BOS,40.0,184,9,0,N957UW
2013,11,25,1253.0,1300,-7.0,1343.0,1410,-27.0,US,2148,LGA,BOS,35.0,184,13,0,N957UW
2013,11,25,1653.0,1700,-7.0,1751.0,1815,-24.0,US,2156,LGA,BOS,44.0,184,17,0,N957UW
2013,11,25,2059.0,2100,-1.0,2156.0,2206,-10.0,US,2164,LGA,BOS,38.0,184,21,0,N957UW
2013,11,25,1802.0,1800,2.0,2040.0,2037,3.0,DL,926,EWR,ATL,130.0,746,18,0,N958DL
2013,11,25,2100.0,2033,27.0,2224.0,2206,18.0,FL,1159,LGA,CAK,68.0,397,20,33,N961AT
2013,11,25,755.0,800,-5.0,851.0,907,-16.0,US,2138,LGA,BOS,40.0,184,8,0,N961UW
2013,11,25,1153.0,1200,-7.0,1246.0,1309,-23.0,US,2146,LGA,BOS,37.0,184,12,0,N961UW
2013,11,25,1553.0,1600,-7.0,1648.0,1718,-30.0,US,2154,LGA,BOS,40.0,184,16,0,N961UW
2013,11,25,1951.0,2000,-9.0,2049.0,2115,-26.0,US,2162,LGA,BOS,39.0,184,20,0,N961UW
2013,11,25,1559.0,1545,14.0,1821.0,1815,6.0,WN,3778,EWR,DEN,237.0,1605,15,45,N961WN
2013,11,25,905.0,915,-10.0,1223.0,1219,4.0,DL,1885,LGA,MCO,138.0,950,9,15,N964DL
2013,11,25,1727.0,1729,-2.0,1957.0,1955,2.0,FL,400,LGA,ATL,124.0,762,17,29,N967AT
2013,11,25,554.0,600,-6.0,653.0,658,-5.0,US,1909,LGA,PHL,34.0,96,6,0,N967UW
2013,11,25,1200.0,1200,0.0,1441.0,1437,4.0,DL,1947,LGA,ATL,121.0,762,12,0,N968DL
2013,11,25,1253.0,1300,-7.0,1529.0,1538,-9.0,DL,781,LGA,ATL,125.0,762,13,0,N972DL
2013,11,25,2116.0,2100,16.0,2332.0,2328,4.0,DL,1247,LGA,ATL,119.0,762,21,0,N977DL
2013,11,25,1552.0,1600,-8.0,1825.0,1841,-16.0,DL,847,LGA,ATL,118.0,762,16,0,N981DL
2013,11,25,1205.0,1151,14.0,1425.0,1419,6.0,FL,63,LGA,ATL,121.0,762,11,51,N982AT
2013,11,25,1955.0,2000,-5.0,2239.0,2239,0.0,DL,1147,LGA,ATL,121.0,762,20,0,N984DL
2013,11,25,1153.0,1145,8.0,1410.0,1403,7.0,DL,1442,EWR,ATL,121.0,746,11,45,N988DL
2013,11,25,629.0,630,-1.0,900.0,854,6.0,DL,575,EWR,ATL,118.0,746,6,30,N989AT
2013,11,25,1304.0,1300,4.0,1533.0,1524,9.0,DL,355,EWR,ATL,123.0,746,13,0,N989AT
2013,11,25,1657.0,1700,-3.0,1936.0,1939,-3.0,DL,221,LGA,ATL,119.0,762,17,0,N989DL
2013,11,25,740.0,745,-5.0,957.0,1012,-15.0,DL,807,EWR,ATL,114.0,746,7,45,N990AT
2013,11,25,1905.0,1910,-5.0,2147.0,2209,-22.0,DL,2159,JFK,MCO,130.0,944,19,10,N994DL
2013,11,25,1856.0,1900,-4.0,2129.0,2136,-7.0,DL,947,LGA,ATL,117.0,762,19,0,N996DL
2013,11,26,1603.0,1544,19.0,1842.0,1750,52.0,US,1767,LGA,CLT,112.0,544,15,44,N110UW
2013,11,26,2006.0,1930,36.0,2222.0,2141,41.0,EV,4543,EWR,DSM,158.0,1017,19,30,N11113
2013,11,26,1046.0,1045,1.0,1315.0,1320,-5.0,EV,4679,EWR,JAX,127.0,820,10,45,N11137
2013,11,26,1653.0,1655,-2.0,1933.0,1920,13.0,EV,4328,EWR,MSY,195.0,1167,16,55,N11150
2013,11,26,1455.0,1454,1.0,1609.0,1609,0.0,EV,4695,EWR,BUF,61.0,282,14,54,N11155
2013,11,26,1929.0,1930,-1.0,2138.0,2138,0.0,EV,4361,EWR,TYS,104.0,631,19,30,N11155
2013,11,26,1316.0,1325,-9.0,1546.0,1534,12.0,EV,4193,EWR,MSP,182.0,1008,13,25,N11165
2013,11,26,2047.0,2040,7.0,2330.0,2326,4.0,EV,4204,EWR,OKC,195.0,1325,20,40,N11165
2013,11,26,1045.0,1050,-5.0,1238.0,1259,-21.0,EV,3852,EWR,DTW,89.0,488,10,50,N11192
2013,11,26,2047.0,2029,18.0,2240.0,2207,33.0,EV,3813,EWR,GSO,83.0,445,20,29,N11192
2013,11,26,1804.0,1802,2.0,1956.0,1946,10.0,UA,1177,EWR,ORD,124.0,719,18,2,N11206
2013,11,26,1130.0,1132,-2.0,1301.0,1253,8.0,EV,5797,EWR,RIC,64.0,277,11,32,N11536
2013,11,26,1528.0,1529,-1.0,1706.0,1654,12.0,EV,4580,EWR,MKE,127.0,725,15,29,N11536
2013,11,26,600.0,600,0.0,808.0,810,-2.0,EV,3819,EWR,CVG,107.0,569,6,0,N11539
2013,11,26,1011.0,1018,-7.0,1114.0,1137,-23.0,EV,6181,EWR,IAD,46.0,212,10,18,N11544
2013,11,26,628.0,631,-3.0,741.0,742,-1.0,EV,4241,EWR,DCA,49.0,199,6,31,N11548
2013,11,26,955.0,959,-4.0,1129.0,1124,5.0,EV,4510,EWR,MKE,131.0,725,9,59,N11548
2013,11,26,808.0,745,23.0,914.0,859,15.0,EV,5904,EWR,BTV,47.0,266,7,45,N11565
2013,11,26,1230.0,1200,30.0,1429.0,1359,30.0,US,2069,JFK,CLT,91.0,541,12,0,N117UW
2013,11,26,1307.0,1300,7.0,1500.0,1429,31.0,EV,4622,EWR,BNA,132.0,748,13,0,N12163
2013,11,26,1906.0,1900,6.0,2206.0,2212,-6.0,UA,1416,EWR,FLL,160.0,1065,19,0,N12221
2013,11,26,1000.0,1000,0.0,1206.0,1206,0.0,EV,4255,EWR,CHS,105.0,628,10,0,N12563
2013,11,26,1856.0,1900,-4.0,2055.0,2035,20.0,EV,4195,EWR,BNA,133.0,748,19,0,N12563
2013,11,26,903.0,908,-5.0,1117.0,1129,-12.0,EV,4087,EWR,IND,111.0,645,9,8,N12567
2013,11,26,1955.0,1935,20.0,2212.0,2141,31.0,EV,4370,EWR,CHS,105.0,628,19,35,N12567
2013,11,26,1254.0,1244,10.0,1419.0,1357,22.0,EV,4633,EWR,BTV,49.0,266,12,44,N12900
2013,11,26,1646.0,1642,4.0,1925.0,1915,10.0,EV,4705,EWR,ATL,133.0,746,16,42,N12900
2013,11,26,1215.0,1224,-9.0,1420.0,1425,-5.0,EV,3848,EWR,CLT,91.0,529,12,24,N13124
2013,11,26,1948.0,1729,139.0,2154.0,1941,133.0,EV,3849,EWR,CVG,99.0,569,17,29,N13124
2013,11,26,800.0,750,10.0,906.0,912,-6.0,EV,3815,EWR,ROC,48.0,246,7,50,N13133
2013,11,26,1107.0,829,158.0,1223.0,958,145.0,EV,5813,EWR,RIC,60.0,277,8,29,N13133
2013,11,26,1448.0,1443,5.0,1700.0,1703,-3.0,EV,4181,EWR,MCI,173.0,1092,14,43,N13133
2013,11,26,1556.0,1600,-4.0,1736.0,1741,-5.0,UA,1051,LGA,ORD,122.0,733,16,0,N13750
2013,11,26,1942.0,1830,72.0,2134.0,2046,48.0,EV,5073,EWR,DTW,82.0,488,18,30,N137EV
2013,11,26,1518.0,1520,-2.0,1812.0,1721,51.0,EV,5909,EWR,CLT,119.0,529,15,20,N13914
2013,11,26,1209.0,1145,24.0,1319.0,1310,9.0,EV,3807,EWR,ORF,54.0,284,11,45,N13949
2013,11,26,1630.0,1630,0.0,1816.0,1808,8.0,EV,4702,EWR,GSO,86.0,445,16,30,N13949
2013,11,26,2114.0,2107,7.0,2339.0,2319,20.0,EV,4536,EWR,CVG,104.0,569,21,7,N13949
2013,11,26,837.0,842,-5.0,1006.0,953,13.0,EV,3809,EWR,SYR,41.0,195,8,42,N13955
2013,11,26,1208.0,1217,-9.0,1407.0,1414,-7.0,EV,3850,EWR,DAY,91.0,533,12,17,N13955
2013,11,26,1736.0,1714,22.0,1855.0,1835,20.0,EV,5815,EWR,RIC,59.0,277,17,14,N13955
2013,11,26,955.0,959,-4.0,1243.0,1241,2.0,EV,4140,EWR,ATL,134.0,746,9,59,N13970
2013,11,26,1615.0,1605,10.0,1829.0,1827,2.0,EV,4684,EWR,SDF,117.0,642,16,5,N13970
2013,11,26,1952.0,1915,37.0,2205.0,2115,50.0,EV,4104,EWR,CLT,102.0,529,19,15,N13975
2013,11,26,557.0,600,-3.0,839.0,834,5.0,EV,4137,EWR,ATL,133.0,746,6,0,N13978
2013,11,26,1511.0,1517,-6.0,1707.0,1703,4.0,EV,4596,EWR,STL,156.0,872,15,17,N13979
2013,11,26,627.0,632,-5.0,850.0,854,-4.0,EV,4122,EWR,SDF,120.0,642,6,32,N13989
2013,11,26,1505.0,1459,6.0,1807.0,1732,35.0,EV,4141,EWR,ATL,133.0,746,14,59,N13989
2013,11,26,2121.0,2107,14.0,2256.0,2226,30.0,EV,4119,EWR,RIC,64.0,277,21,7,N13989
2013,11,26,2316.0,2014,182.0,24.0,2139,165.0,EV,4224,EWR,MKE,114.0,725,20,14,N13995
2013,11,26,1343.0,1344,-1.0,1521.0,1521,0.0,EV,4587,EWR,RDU,78.0,416,13,44,N13997
2013,11,26,1915.0,1835,40.0,2010.0,1937,33.0,EV,5901,EWR,ALB,34.0,143,18,35,N13997
2013,11,26,2222.0,2215,7.0,2313.0,2317,-4.0,EV,5675,EWR,ALB,32.0,143,22,15,N13997
2013,11,26,741.0,747,-6.0,940.0,956,-16.0,EV,4665,EWR,DTW,93.0,488,7,47,N14116
2013,11,26,1431.0,1432,-1.0,1741.0,1759,-18.0,UA,1205,EWR,SFO,348.0,2565,14,32,N14120
2013,11,26,629.0,635,-6.0,809.0,812,-3.0,EV,4424,EWR,RDU,76.0,416,6,35,N14153
2013,11,26,1643.0,1645,-2.0,1846.0,1843,3.0,EV,4201,EWR,DAY,99.0,533,16,45,N14153
2013,11,26,1025.0,1025,0.0,1247.0,1247,0.0,EV,4495,EWR,SAV,119.0,708,10,25,N14174
2013,11,26,1559.0,1559,0.0,1840.0,1834,6.0,EV,5811,EWR,JAX,126.0,820,15,59,N14174
2013,11,26,1519.0,1520,-1.0,1737.0,1726,11.0,EV,4532,EWR,CHS,103.0,628,15,20,N14177
2013,11,26,2051.0,2048,3.0,2328.0,2319,9.0,EV,4397,EWR,MSY,186.0,1167,20,48,N14177
2013,11,26,1522.0,1520,2.0,1726.0,1723,3.0,EV,4572,EWR,GSP,108.0,594,15,20,N14180
2013,11,26,2011.0,2014,-3.0,2245.0,2242,3.0,EV,4333,EWR,TUL,188.0,1215,20,14,N14180
2013,11,26,741.0,750,-9.0,1005.0,1012,-7.0,EV,4407,EWR,OMA,184.0,1134,7,50,N14186
2013,11,26,2115.0,2040,35.0,2357.0,2302,55.0,EV,4085,EWR,OMA,166.0,1134,20,40,N14198
2013,11,26,1713.0,1700,13.0,1823.0,1819,4.0,EV,4230,EWR,IAD,44.0,212,17,0,N14204
2013,11,26,1707.0,1700,7.0,2011.0,2007,4.0,UA,1454,LGA,IAH,212.0,1416,17,0,N14219
2013,11,26,2147.0,2150,-3.0,2312.0,2311,1.0,EV,3846,EWR,ROC,48.0,246,21,50,N14558
2013,11,26,1518.0,1430,48.0,1637.0,1537,60.0,EV,4372,EWR,DCA,45.0,199,14,30,N14573
2013,11,26,2022.0,2027,-5.0,2244.0,2243,1.0,EV,4689,EWR,IND,110.0,645,20,27,N14573
2013,11,26,1830.0,1804,26.0,2203.0,2135,28.0,UA,1481,EWR,PHX,297.0,2133,18,4,N14731
2013,11,26,823.0,829,-6.0,1039.0,1026,13.0,EV,4537,EWR,MEM,171.0,946,8,29,N14904
2013,11,26,1531.0,1512,19.0,1715.0,1641,34.0,EV,4502,EWR,BNA,132.0,748,15,12,N14904
2013,11,26,613.0,613,0.0,830.0,834,-4.0,EV,4393,EWR,IND,113.0,645,6,13,N14907
2013,11,26,1642.0,1645,-3.0,1750.0,1805,-15.0,EV,4662,EWR,ROC,45.0,246,16,45,N14907
2013,11,26,555.0,600,-5.0,706.0,719,-13.0,EV,6177,EWR,IAD,47.0,212,6,0,N14916
2013,11,26,914.0,907,7.0,1010.0,1020,-10.0,EV,4636,EWR,DCA,42.0,199,9,7,N14916
2013,11,26,1249.0,1215,34.0,1408.0,1333,35.0,EV,4364,EWR,BUF,53.0,282,12,15,N14916
2013,11,26,1644.0,1610,34.0,1853.0,1819,34.0,EV,4352,EWR,CVG,106.0,569,16,10,N14916
2013,11,26,556.0,601,-5.0,755.0,811,-16.0,EV,4471,EWR,CLT,98.0,529,6,1,N14920
2013,11,26,807.0,812,-5.0,1017.0,1029,-12.0,EV,4111,EWR,CHS,105.0,628,8,12,N14977
2013,11,26,1340.0,1345,-5.0,1546.0,1554,-8.0,EV,4687,EWR,CVG,102.0,569,13,45,N14977
2013,11,26,837.0,840,-3.0,1036.0,1030,6.0,EV,4106,EWR,STL,152.0,872,8,40,N14991
2013,11,26,944.0,822,82.0,1135.0,1023,72.0,EV,4691,EWR,DAY,91.0,533,8,22,N14993
2013,11,26,1420.0,1326,54.0,1600.0,1504,56.0,EV,4552,EWR,GSO,82.0,445,13,26,N14993
2013,11,26,1841.0,1800,41.0,2040.0,2002,38.0,EV,4382,EWR,DTW,86.0,488,18,0,N14993
2013,11,26,1111.0,1049,22.0,1257.0,1239,18.0,EV,4625,EWR,STL,149.0,872,10,49,N14998
2013,11,26,1745.0,1729,16.0,1955.0,1945,10.0,EV,4113,EWR,IND,106.0,645,17,29,N14998
2013,11,26,458.0,500,-2.0,648.0,651,-3.0,US,1895,EWR,CLT,95.0,529,5,0,N150UW
2013,11,26,824.0,825,-1.0,1036.0,1029,7.0,US,1831,JFK,CLT,102.0,541,8,25,N151UW
2013,11,26,1014.0,1015,-1.0,1238.0,1218,20.0,US,893,JFK,CLT,104.0,541,10,15,N155UW
2013,11,26,1808.0,1811,-3.0,1954.0,2003,-9.0,UA,1053,EWR,CLE,78.0,404,18,11,N15710
2013,11,26,700.0,705,-5.0,917.0,908,9.0,EV,4166,EWR,GSP,111.0,594,7,5,N15910
2013,11,26,1710.0,1705,5.0,1914.0,1902,12.0,EV,4411,EWR,MEM,162.0,946,17,5,N15910
2013,11,26,632.0,639,-7.0,756.0,807,-11.0,EV,5791,EWR,PIT,57.0,319,6,39,N16151
2013,11,26,728.0,738,-10.0,915.0,920,-5.0,EV,4125,EWR,GSO,80.0,445,7,38,N16170
2013,11,26,1211.0,1215,-4.0,1450.0,1440,10.0,EV,4304,EWR,MSY,190.0,1167,12,15,N16170
2013,11,26,1954.0,2001,-7.0,2211.0,2220,-9.0,EV,4321,EWR,MCI,169.0,1092,20,1,N16170
2013,11,26,1522.0,1523,-1.0,1644.0,1658,-14.0,UA,1571,EWR,ORD,123.0,719,15,23,N16234
2013,11,26,1243.0,1247,-4.0,1409.0,1415,-6.0,EV,4682,EWR,PIT,58.0,319,12,47,N16541
2013,11,26,2216.0,2152,24.0,2358.0,2342,16.0,EV,4672,EWR,STL,147.0,872,21,52,N16541
